,naziv_opstine_clean,naziv_okruga_clean,NazivOpstine,NazivOkruga1,Datum,01. Povrsina,02. Teritorija pod sumom,"03. Teritorija pod sumom, kao % ukupne povrsine",04. Broj naselja,05. Gustina naseljenosti,06. Broj domacinstava,07. Broj stanovnika,"08. Broj stanovnika, musko","09. Broj stanovnika, zensko",10. Stopa maskuliniteta,11. Stopa feminiteta,12. Stanovnistvo - Predskolski uzrast (0-6),"13. Stanovnistvo - Predskolski uzrast (0-6), kao % ukupnog stanovnistva",14. Stanovnistvo - Osnovnoskolski uzrast (7-14),"15. Stanovnistvo - Osnovnoskolski uzrast (7-14), kao % ukupnog stanovnistva",16. Stanovnistvo - Srednjoskolski uzrast (15-18),"17. Stanovnistvo - Srednjoskolski uzrast (15-18), kao % ukupnog stanovnistva",18. Stanovnistvo - Punoletno stanovnistvo (18 i vise),"19. Stanovnistvo - Punoletno stanovnistvo (18 i vise), kao % ukupnog stanovnistva",20. Stanovnistvo - Mladi (15-29 godina),"21. Stanovnistvo - Mladi (15-29 godina), kao % ukupnog stanovnistva",22. Stanovnistvo - Radno sposobno stanovnistvo (15-64),"23. Stanovnistvo - Radno sposobno stanovnistvo (15-64), kao % ukupnog stanovnistva",24. Stanovnistvo - Zene u fertilnom periodu (15-49),"25. Stanovnistvo - Zene u fertilnom periodu (15-49), kao % ukupnog stanovnistva",26. Stanovnistvo - Starije stanovnistvo (65 i vise),"27. Stanovnistvo - Starije stanovnistvo (65 i vise), kao % ukupnog stanovnistva",28. Prosecna starost stanovnistva,29. Indeks starenja,30. Natalitet,31. Stopa nataliteta,32. Mortalitet,33. Stopa mortaliteta,34. Broj umrle odojcadi,35. Broj umrle odojcadi na 1000 zivorodjenih,36. Prirodni prirastaj,37. Stopa prirodnog prirastaja,38. Vitalni indeks,39. Stopa ukupnog fertiliteta,"40. Ocekivano trajanje zivota, muskarci","41. Ocekivano trajanje zivota, zene",42. Stopa ukupne zavisnosti stanovnistva,43. Stopa zavisnosti mladjeg stanovnistva,44. Stopa zavisnosti starijeg stanovnistva,45. Zakljuceni brakovi,46. Razvedeni brakovi,47. Odnos zakljucenih i razvedenih brakova,48. Unutrasnji migracioni saldo,49. Duzina puteva,50. Gustina puteva,51. Putnicki automobili,52. Putnicki automobili na 1000 stanovnika,53. Domacinstva prikljucena na vodovodnu mrezu,"54. Domacinstva prikljucena na vodovodnu mrezu, kao % ukupnog broja domacinstava",55. Domacinstva prikljucena na kanalizacionu mrezu,"56. Domacinstva prikljucena na kanalizacionu mrezu, kao % ukupnog broja domacinstava",57. Broj izgradjenih stanova,58. Izgradjeni stanovi na 1000 stanovnika,"59. Glasaci na izborima za odbornike skupstina JLS, kao % ukupnih biraca","60. Zene, kao % odbornika u skupstinama JLS"
24,Bela Palanka,Pirotska oblast,Bela Palanka,Pirotska oblast,2015,517 km2,25416.8 ha,49.2 %,46 Broj,22 Broj,4697 Broj,11377 Broj,5919 Broj,5458 Broj,1.08 Odnos,0.92 Odnos,603 Broj,5.3 %,809 Broj,7.1 %,418 Broj,3.7 %,9655 Broj,84.9 %,1813 Broj,15.9 %,7124 Broj,62.6 %,1999 Broj,17.6 %,2841 Broj,25 %,46.57 Broj,194.5 Indeks,84 Broj,7.38 ‰,236 Broj,20.74 ‰,0 Broj,0 ‰,-152 Broj,-13.36 ‰,35.59 Indeks,1.52 Koeficijent,72.5 Broj,78.1 Broj,59.7 Broj,19.8 Broj,39.9 Broj,62 Broj,4 Broj,15.5 Broj,-36 Broj,234.52 km,0.5 km,1798 Broj,158 Broj,2656 Broj,56.5 %,2386 Broj,50.8 %,29 Broj,2.5 Broj,82.7 %,0 %
25,Bela Palanka,Pirotska oblast,Bela Palanka,Pirotska oblast,2016,517 km2,25416.8 ha,49.2 %,46 Broj,22 Broj,4697 Broj,11214 Broj,5835 Broj,5379 Broj,1.08 Odnos,0.92 Odnos,606 Broj,5.4 %,778 Broj,6.9 %,428 Broj,3.8 %,9508 Broj,84.8 %,1773 Broj,15.8 %,6998 Broj,62.4 %,1968 Broj,17.5 %,2832 Broj,25.3 %,46.66 Broj,197.9 Indeks,90 Broj,8.03 ‰,211 Broj,18.82 ‰,1 Broj,11.1 ‰,-121 Broj,-10.79 ‰,42.65 Indeks,1.64 Koeficijent,71.2 Broj,78.7 Broj,60.2 Broj,19.8 Broj,40.5 Broj,50 Broj,6 Broj,8.3 Broj,-17 Broj,238.55 km,0.5 km,1846 Broj,165 Broj,2664 Broj,56.7 %,2390 Broj,50.9 %,6 Broj,0.5 Broj,81.1 %,44.8 %
26,Bela Palanka,Pirotska oblast,Bela Palanka,Pirotska oblast,2017,517 km2,25475.08 ha,49.3 %,46 Broj,21 Broj,4697 Broj,11065 Broj,5756 Broj,5309 Broj,1.08 Odnos,0.92 Odnos,619 Broj,5.6 %,761 Broj,6.9 %,418 Broj,3.8 %,9365 Broj,84.6 %,1712 Broj,15.5 %,6858 Broj,62 %,1933 Broj,17.5 %,2827 Broj,25.5 %,46.77 Broj,199.9 Indeks,102 Broj,9.22 ‰,206 Broj,18.62 ‰,1 Broj,9.8 ‰,-104 Broj,-9.4 ‰,49.51 Indeks,1.9 Koeficijent,72.9 Broj,79.1 Broj,61.3 Broj,20.1 Broj,41.2 Broj,34 Broj,15 Broj,2.3 Broj,-55 Broj,239.87 km,0.5 km,1913 Broj,173 Broj,2664 Broj,56.7 %,2390 Broj,50.9 %,7 Broj,0.6 Broj,81.1 %,44.8 %
27,Bela Palanka,Pirotska oblast,Bela Palanka,Pirotska oblast,2018,517 km2,25475.08 ha,49.3 %,46 Broj,21 Broj,4697 Broj,10889 Broj,5665 Broj,5224 Broj,1.08 Odnos,0.92 Odnos,621 Broj,5.7 %,753 Broj,6.9 %,413 Broj,3.8 %,9207 Broj,84.6 %,1641 Broj,15.1 %,6675 Broj,61.3 %,1889 Broj,17.3 %,2840 Broj,26.1 %,46.89 Broj,201.4 Indeks,79 Broj,7.26 ‰,216 Broj,19.84 ‰,1 Broj,12.7 ‰,-137 Broj,-12.58 ‰,36.57 Indeks,1.51 Koeficijent,72.1 Broj,79.4 Broj,63.1 Broj,20.6 Broj,42.5 Broj,31 Broj,13 Broj,2.4 Broj,-58 Broj,239.87 km,0.5 km,1927 Broj,177 Broj,2730 Broj,58.1 %,2566 Broj,54.6 %,1 Broj,0.1 Broj,81.1 %,44.8 %
28,Bela Palanka,Pirotska oblast,Bela Palanka,Pirotska oblast,2019,517 km2,25475.08 ha,49.3 %,46 Broj,21 Broj,4697 Broj,10702 Broj,5574 Broj,5128 Broj,1.09 Odnos,0.92 Odnos,616 Broj,5.8 %,726 Broj,6.8 %,417 Broj,3.9 %,9053 Broj,84.6 %,1594 Broj,14.9 %,6510 Broj,60.8 %,1856 Broj,17.3 %,2850 Broj,26.6 %,47.01 Broj,201.9 Indeks,88 Broj,8.22 ‰,223 Broj,20.84 ‰,0 Broj,0 ‰,-135 Broj,-12.61 ‰,39.46 Indeks,1.74 Koeficijent,73 Broj,78.5 Broj,64.4 Broj,20.6 Broj,43.8 Broj,29 Broj,9 Broj,3.2 Broj,-43 Broj,239.87 km,0.5 km,2038 Broj,190 Broj,2730 Broj,58.1 %,2566 Broj,54.6 %,2 Broj,0.2 Broj,81.1 %,44.8 %
29,Bela Palanka,Pirotska oblast,Bela Palanka,Pirotska oblast,2020,517 km2,25512.44 ha,49.3 %,46 Broj,20 Broj,4697 Broj,10523 Broj,5485 Broj,5038 Broj,1.09 Odnos,0.92 Odnos,610 Broj,5.8 %,694 Broj,6.6 %,422 Broj,4 %,8893 Broj,84.5 %,1576 Broj,15 %,6380 Broj,60.6 %,1831 Broj,17.4 %,2839 Broj,27 %,46.93 Broj,203.2 Indeks,67 Broj,6.37 ‰,248 Broj,23.57 ‰,0 Broj,0 ‰,-181 Broj,-17.2 ‰,27.02 Indeks,1.34 Koeficijent,72.1 Broj,77.1 Broj,64.9 Broj,20.4 Broj,44.5 Broj,27 Broj,7 Broj,3.9 Broj,0 Broj,239.87 km,0.5 km,2107 Broj,200 Broj,2734 Broj,58.2 %,2571 Broj,54.7 %,2 Broj,0.2 Broj,81.8 %,41.4 %
30,Blace,Toplicka oblast,Blace,Toplička oblast,2011,306 km2,11398.55 ha,37.3 %,40 Broj,38 Broj,4225 Broj,11761 Broj,5857 Broj,5904 Broj,0.99 Odnos,1.01 Odnos,587 Broj,5 %,866 Broj,7.4 %,510 Broj,4.3 %,9933 Broj,84.5 %,1864 Broj,15.8 %,7296 Broj,62 %,2180 Broj,18.5 %,3012 Broj,25.6 %,46.29 Broj,186.8 Indeks,60 Broj,5.1 ‰,228 Broj,19.39 ‰,1 Broj,16.7 ‰,-168 Broj,-14.28 ‰,26.32 Indeks,1.06 Koeficijent,74 Broj,78.1 Broj,61.2 Broj,19.9 Broj,41.3 Broj,39 Broj,0 Broj,0 Broj,-26 Broj,199.23 km,0.7 km,2127 Broj,181 Broj,3671 Broj,86.9 %,1558 Broj,36.9 %,3 Broj,0.3 Broj,76.8 %,20.7 %
31,Blace,Toplicka oblast,Blace,Toplička oblast,2012,306 km2,11398.55 ha,37.3 %,40 Broj,38 Broj,4225 Broj,11558 Broj,5752 Broj,5806 Broj,0.99 Odnos,1.01 Odnos,544 Broj,4.7 %,852 Broj,7.4 %,489 Broj,4.2 %,9799 Broj,84.8 %,1847 Broj,16 %,7193 Broj,62.2 %,2143 Broj,18.5 %,2969 Broj,25.7 %,46.5 Broj,192.8 Indeks,65 Broj,5.62 ‰,263 Broj,22.75 ‰,0 Broj,0 ‰,-198 Broj,-17.13 ‰,24.71 Indeks,1.14 Koeficijent,72.9 Broj,77.7 Broj,60.7 Broj,19.4 Broj,41.3 Broj,31 Broj,1 Broj,31 Broj,-16 Broj,217.23 km,0.7 km,2237 Broj,194 Broj,3671 Broj,86.9 %,1558 Broj,36.9 %,2 Broj,0.2 Broj,79.4 %,24.1 %
32,Blace,Toplicka oblast,Blace,Toplička oblast,2013,306 km2,11398.55 ha,37.3 %,40 Broj,37 Broj,4225 Broj,11369 Broj,5659 Broj,5710 Broj,0.99 Odnos,1.01 Odnos,535 Broj,4.7 %,824 Broj,7.2 %,474 Broj,4.2 %,9666 Broj,85 %,1839 Broj,16.2 %,7082 Broj,62.3 %,2115 Broj,18.6 %,2928 Broj,25.8 %,46.59 Broj,197.1 Indeks,78 Broj,6.86 ‰,232 Broj,20.41 ‰,1 Broj,12.8 ‰,-154 Broj,-13.55 ‰,33.62 Indeks,1.38 Koeficijent,71.5 Broj,77.4 Broj,60.5 Broj,19.2 Broj,41.3 Broj,35 Broj,2 Broj,17.5 Broj,-7 Broj,188 km,0.6 km,2290 Broj,201 Broj,3671 Broj,86.9 %,2801 Broj,66.3 %,2 Broj,0.2 Broj,79.4 %,24.1 %
33,Blace,Toplicka oblast,Blace,Toplička oblast,2014,306 km2,11672.08 ha,38.1 %,40 Broj,37 Broj,4225 Broj,11212 Broj,5586 Broj,5626 Broj,0.99 Odnos,1.01 Odnos,538 Broj,4.8 %,801 Broj,7.1 %,450 Broj,4 %,9541 Broj,85.1 %,1820 Broj,16.2 %,6956 Broj,62 %,2085 Broj,18.6 %,2917 Broj,26 %,46.7 Broj,200.1 Indeks,83 Broj,7.4 ‰,223 Broj,19.89 ‰,1 Broj,12 ‰,-140 Broj,-12.49 ‰,37.22 Indeks,1.49 Koeficijent,71.1 Broj,77.6 Broj,61.2 Broj,19.2 Broj,41.9 Broj,57 Broj,1 Broj,57 Broj,-14 Broj,199.2 km,0.7 km,2373 Broj,212 Broj,3800 Broj,89.9 %,2819 Broj,66.7 %,9 Broj,0.8 Broj,79.4 %,24.1 %
34,Blace,Toplicka oblast,Blace,Toplička oblast,2015,306 km2,11672.08 ha,38.1 %,40 Broj,36 Broj,4225 Broj,11035 Broj,5516 Broj,5519 Broj,1 Odnos,1 Odnos,533 Broj,4.8 %,782 Broj,7.1 %,437 Broj,4 %,9398 Broj,85.2 %,1794 Broj,16.3 %,6822 Broj,61.8 %,2056 Broj,18.6 %,2898 Broj,26.3 %,46.78 Broj,202.7 Indeks,77 Broj,6.98 ‰,248 Broj,22.47 ‰,1 Broj,13 ‰,-171 Broj,-15.5 ‰,31.05 Indeks,1.37 Koeficijent,71.2 Broj,77.6 Broj,61.8 Broj,19.3 Broj,42.5 Broj,37 Broj,3 Broj,12.3 Broj,-29 Broj,200.2 km,0.7 km,2442 Broj,221 Broj,3800 Broj,89.9 %,2819 Broj,66.7 %,4 Broj,0.4 Broj,79.4 %,24.1 %
35,Blace,Toplicka oblast,Blace,Toplička oblast,2016,306 km2,11672.08 ha,38.1 %,40 Broj,35 Broj,4225 Broj,10832 Broj,5431 Broj,5401 Broj,1.01 Odnos,0.99 Odnos,527 Broj,4.9 %,755 Broj,7 %,430 Broj,4 %,9231 Broj,85.2 %,1763 Broj,16.3 %,6678 Broj,61.7 %,2019 Broj,18.6 %,2872 Broj,26.5 %,46.87 Broj,204.4 Indeks,82 Broj,7.57 ‰,240 Broj,22.16 ‰,1 Broj,12.2 ‰,-158 Broj,-14.59 ‰,34.17 Indeks,1.49 Koeficijent,70.2 Broj,76.9 Broj,62.2 Broj,19.2 Broj,43 Broj,35 Broj,5 Broj,7 Broj,-48 Broj,200.09 km,0.7 km,2510 Broj,232 Broj,3800 Broj,89.9 %,2819 Broj,66.7 %,0 Broj,0 Broj,77.9 %,36 %
36,Blace,Toplicka oblast,Blace,Toplička oblast,2017,306 km2,11674.04 ha,38.2 %,40 Broj,35 Broj,4225 Broj,10651 Broj,5348 Broj,5303 Broj,1.01 Odnos,0.99 Odnos,534 Broj,5 %,726 Broj,6.8 %,428 Broj,4 %,9069 Broj,85.1 %,1720 Broj,16.1 %,6525 Broj,61.3 %,1975 Broj,18.5 %,2866 Broj,26.9 %,46.92 Broj,204.4 Indeks,86 Broj,8.07 ‰,236 Broj,22.16 ‰,0 Broj,0 ‰,-150 Broj,-14.08 ‰,36.44 Indeks,1.6 Koeficijent,70.3 Broj,76.8 Broj,63.2 Broj,19.3 Broj,43.9 Broj,33 Broj,3 Broj,11 Broj,-7 Broj,202 km,0.7 km,2585 Broj,243 Broj,3800 Broj,89.9 %,2819 Broj,66.7 %,4 Broj,0.4 Broj,77.9 %,36 %
37,Blace,Toplicka oblast,Blace,Toplička oblast,2018,306 km2,11674.04 ha,38.2 %,40 Broj,34 Broj,4225 Broj,10509 Broj,5298 Broj,5211 Broj,1.02 Odnos,0.98 Odnos,552 Broj,5.3 %,702 Broj,6.7 %,419 Broj,4 %,8940 Broj,85.1 %,1669 Broj,15.9 %,6384 Broj,60.7 %,1920 Broj,18.3 %,2871 Broj,27.3 %,47 Broj,204.1 Indeks,79 Broj,7.52 ‰,191 Broj,18.17 ‰,1 Broj,12.7 ‰,-112 Broj,-10.66 ‰,41.36 Indeks,1.5 Koeficijent,70.9 Broj,77.6 Broj,64.6 Broj,19.6 Broj,45 Broj,27 Broj,5 Broj,5.4 Broj,-13 Broj,202 km,0.7 km,2618 Broj,249 Broj,3800 Broj,89.9 %,2819 Broj,66.7 %,1 Broj,0.1 Broj,77.9 %,36 %
38,Blace,Toplicka oblast,Blace,Toplička oblast,2019,306 km2,11674.04 ha,38.2 %,40 Broj,34 Broj,4225 Broj,10339 Broj,5240 Broj,5099 Broj,1.03 Odnos,0.97 Odnos,554 Broj,5.4 %,675 Broj,6.5 %,409 Broj,4 %,8809 Broj,85.2 %,1619 Broj,15.7 %,6245 Broj,60.4 %,1853 Broj,17.9 %,2865 Broj,27.7 %,47.22 Broj,207.1 Indeks,71 Broj,6.87 ‰,201 Broj,19.44 ‰,1 Broj,14.1 ‰,-130 Broj,-12.57 ‰,35.32 Indeks,1.4 Koeficijent,73.1 Broj,78.8 Broj,65.6 Broj,19.7 Broj,45.9 Broj,26 Broj,5 Broj,5.2 Broj,-86 Broj,200.09 km,0.7 km,2731 Broj,264 Broj,3800 Broj,89.9 %,2819 Broj,66.7 %,6 Broj,0.6 Broj,77.9 %,36 %
39,Blace,Toplicka oblast,Blace,Toplička oblast,2020,306 km2,11674.03 ha,38.2 %,40 Broj,33 Broj,4225 Broj,10132 Broj,5153 Broj,4979 Broj,1.03 Odnos,0.97 Odnos,544 Broj,5.4 %,647 Broj,6.4 %,402 Broj,4 %,8650 Broj,85.4 %,1566 Broj,15.5 %,6104 Broj,60.2 %,1796 Broj,17.7 %,2837 Broj,28 %,47.28 Broj,210.6 Indeks,66 Broj,6.51 ‰,226 Broj,22.31 ‰,1 Broj,15.2 ‰,-160 Broj,-15.79 ‰,29.2 Indeks,1.34 Koeficijent,72.8 Broj,78.2 Broj,66 Broj,19.5 Broj,46.5 Broj,23 Broj,12 Broj,1.9 Broj,-39 Broj,199.09 km,0.7 km,2865 Broj,283 Broj,3800 Broj,89.9 %,2819 Broj,66.7 %,2 Broj,0.2 Broj,74.6 %,40 %
40,Bojnik,Jablanicka oblast,Bojnik,Jablanička oblast,2011,264 km2,5250.64 ha,19.9 %,36 Broj,42 Broj,3720 Broj,11113 Broj,5613 Broj,5500 Broj,1.02 Odnos,0.98 Odnos,779 Broj,7 %,1040 Broj,9.4 %,551 Broj,5 %,8874 Broj,79.9 %,1858 Broj,16.7 %,6677 Broj,60.1 %,2156 Broj,19.4 %,2617 Broj,23.5 %,43.41 Broj,134.3 Indeks,110 Broj,9.9 ‰,224 Broj,20.16 ‰,1 Broj,9.1 ‰,-114 Broj,-10.26 ‰,49.11 Indeks,1.82 Koeficijent,71 Broj,75.6 Broj,66.4 Broj,27.2 Broj,39.2 Broj,34 Broj,2 Broj,17 Broj,4 Broj,173.5 km,0.7 km,1545 Broj,139 Broj,1059 Broj,28.5 %,570 Broj,15.3 %,0 Broj,0 Broj,75.8 %,7.4 %
41,Bojnik,Jablanicka oblast,Bojnik,Jablanička oblast,2012,264 km2,5250.64 ha,19.9 %,36 Broj,42 Broj,3720 Broj,10991 Broj,5541 Broj,5450 Broj,1.02 Odnos,0.98 Odnos,766 Broj,7 %,1033 Broj,9.4 %,555 Broj,5 %,8776 Broj,79.8 %,1865 Broj,17 %,6642 Broj,60.4 %,2150 Broj,19.6 %,2550 Broj,23.2 %,43.34 Broj,133.1 Indeks,121 Broj,11.01 ‰,226 Broj,20.56 ‰,1 Broj,8.3 ‰,-105 Broj,-9.55 ‰,53.54 Indeks,2.03 Koeficijent,70.8 Broj,75.6 Broj,65.5 Broj,27.1 Broj,38.4 Broj,39 Broj,0 Broj,0 Broj,-31 Broj,238.5 km,0.9 km,1633 Broj,149 Broj,1500 Broj,40.3 %,1325 Broj,35.6 %,0 Broj,0 Broj,80 %,29.6 %
42,Bojnik,Jablanicka oblast,Bojnik,Jablanička oblast,2013,264 km2,5250.64 ha,19.9 %,36 Broj,41 Broj,3720 Broj,10852 Broj,5468 Broj,5384 Broj,1.02 Odnos,0.98 Odnos,770 Broj,7.1 %,1014 Broj,9.3 %,542 Broj,5 %,8665 Broj,79.8 %,1844 Broj,17 %,6561 Broj,60.5 %,2136 Broj,19.7 %,2507 Broj,23.1 %,43.33 Broj,132.7 Indeks,107 Broj,9.86 ‰,207 Broj,19.07 ‰,1 Broj,9.3 ‰,-100 Broj,-9.21 ‰,51.69 Indeks,1.81 Koeficijent,71.2 Broj,75.4 Broj,65.4 Broj,27.2 Broj,38.2 Broj,47 Broj,1 Broj,47 Broj,-41 Broj,186.05 km,0.7 km,1645 Broj,152 Broj,1627 Broj,43.7 %,1325 Broj,35.6 %,0 Broj,0 Broj,80 %,29.6 %
43,Bojnik,Jablanicka oblast,Bojnik,Jablanička oblast,2014,264 km2,5319.23 ha,20.1 %,36 Broj,41 Broj,3720 Broj,10714 Broj,5404 Broj,5310 Broj,1.02 Odnos,0.98 Odnos,772 Broj,7.2 %,998 Broj,9.3 %,517 Broj,4.8 %,8559 Broj,79.9 %,1806 Broj,16.9 %,6454 Broj,60.2 %,2106 Broj,19.7 %,2490 Broj,23.2 %,43.43 Broj,133.9 Indeks,96 Broj,8.96 ‰,177 Broj,16.52 ‰,0 Broj,0 ‰,-81 Broj,-7.56 ‰,54.24 Indeks,1.65 Koeficijent,73.1 Broj,76.1 Broj,66 Broj,27.4 Broj,38.6 Broj,94 Broj,7 Broj,13.4 Broj,-53 Broj,176.93 km,0.7 km,1657 Broj,155 Broj,1517 Broj,40.8 %,1325 Broj,35.6 %,2 Broj,0.2 Broj,80 %,29.6 %
44,Bojnik,Jablanicka oblast,Bojnik,Jablanička oblast,2015,264 km2,5319.23 ha,20.1 %,36 Broj,40 Broj,3720 Broj,10566 Broj,5340 Broj,5226 Broj,1.02 Odnos,0.98 Odnos,763 Broj,7.2 %,992 Broj,9.4 %,497 Broj,4.7 %,8445 Broj,79.9 %,1783 Broj,16.9 %,6348 Broj,60.1 %,2064 Broj,19.5 %,2463 Broj,23.3 %,43.47 Broj,134.6 Indeks,101 Broj,9.56 ‰,237 Broj,22.43 ‰,1 Broj,9.9 ‰,-136 Broj,-12.87 ‰,42.62 Indeks,1.75 Koeficijent,73.9 Broj,75.7 Broj,66.4 Broj,27.6 Broj,38.8 Broj,68 Broj,5 Broj,13.6 Broj,-25 Broj,176.93 km,0.7 km,1658 Broj,157 Broj,1758 Broj,47.3 %,1361 Broj,36.6 %,5 Broj,0.5 Broj,80 %,29.6 %
45,Bojnik,Jablanicka oblast,Bojnik,Jablanička oblast,2016,264 km2,5319.23 ha,20.1 %,36 Broj,39 Broj,3720 Broj,10427 Broj,5270 Broj,5157 Broj,1.02 Odnos,0.98 Odnos,765 Broj,7.3 %,984 Broj,9.4 %,489 Broj,4.7 %,8318 Broj,79.8 %,1775 Broj,17 %,6267 Broj,60.1 %,2029 Broj,19.5 %,2411 Broj,23.1 %,43.36 Broj,133 Indeks,120 Broj,11.51 ‰,212 Broj,20.33 ‰,2 Broj,16.7 ‰,-92 Broj,-8.82 ‰,56.6 Indeks,2.11 Koeficijent,72.6 Broj,76.3 Broj,66.4 Broj,27.9 Broj,38.5 Broj,36 Broj,10 Broj,3.6 Broj,-27 Broj,247.37 km,0.9 km,1729 Broj,166 Broj,2312 Broj,62.2 %,1377 Broj,37 %,1 Broj,0.1 Broj,75 %,29.6 %
46,Bojnik,Jablanicka oblast,Bojnik,Jablanička oblast,2017,264 km2,6842.6 ha,25.9 %,36 Broj,39 Broj,3720 Broj,10310 Broj,5210 Broj,5100 Broj,1.02 Odnos,0.98 Odnos,781 Broj,7.6 %,947 Broj,9.2 %,493 Broj,4.8 %,8208 Broj,79.6 %,1778 Broj,17.2 %,6206 Broj,60.2 %,2007 Broj,19.5 %,2376 Broj,23 %,43.25 Broj,131.6 Indeks,114 Broj,11.06 ‰,215 Broj,20.85 ‰,0 Broj,0 ‰,-101 Broj,-9.8 ‰,53.02 Indeks,2 Koeficijent,71.7 Broj,75.6 Broj,66.1 Broj,27.8 Broj,38.3 Broj,29 Broj,10 Broj,2.9 Broj,-13 Broj,168.77 km,0.6 km,1864 Broj,181 Broj,2530 Broj,68 %,1377 Broj,37 %,0 Broj,0 Broj,75 %,29.6 %
47,Bojnik,Jablanicka oblast,Bojnik,Jablanička oblast,2018,264 km2,6842.6 ha,25.9 %,36 Broj,39 Broj,3720 Broj,10176 Broj,5157 Broj,5019 Broj,1.03 Odnos,0.97 Odnos,780 Broj,7.7 %,913 Broj,9 %,507 Broj,5 %,8089 Broj,79.5 %,1785 Broj,17.5 %,6142 Broj,60.4 %,1993 Broj,19.6 %,2341 Broj,23 %,43.17 Broj,130.1 Indeks,99 Broj,9.73 ‰,206 Broj,20.24 ‰,0 Broj,0 ‰,-107 Broj,-10.51 ‰,48.06 Indeks,1.71 Koeficijent,71.7 Broj,76.3 Broj,65.7 Broj,27.6 Broj,38.1 Broj,34 Broj,6 Broj,5.7 Broj,-46 Broj,168.77 km,0.6 km,1890 Broj,186 Broj,2827 Broj,76 %,1392 Broj,37.4 %,1 Broj,0.1 Broj,75 %,29.6 %
48,Bojnik,Jablanicka oblast,Bojnik,Jablanička oblast,2019,264 km2,6842.6 ha,25.9 %,36 Broj,38 Broj,3720 Broj,10015 Broj,5096 Broj,4919 Broj,1.04 Odnos,0.97 Odnos,764 Broj,7.6 %,883 Broj,8.8 %,532 Broj,5.3 %,7956 Broj,79.4 %,1793 Broj,17.9 %,6069 Broj,60.6 %,1960 Broj,19.6 %,2299 Broj,23 %,43.15 Broj,128.4 Indeks,112 Broj,11.18 ‰,211 Broj,21.07 ‰,2 Broj,17.9 ‰,-99 Broj,-9.89 ‰,53.08 Indeks,2.02 Koeficijent,72.1 Broj,76.1 Broj,65 Broj,27.1 Broj,37.9 Broj,36 Broj,7 Broj,5.1 Broj,-71 Broj,168.77 km,0.6 km,2014 Broj,201 Broj,2879 Broj,77.4 %,1473 Broj,39.6 %,6 Broj,0.6 Broj,75 %,29.6 %
49,Bojnik,Jablanicka oblast,Bojnik,Jablanička oblast,2020,264 km2,9300.03 ha,35.2 %,36 Broj,37 Broj,3720 Broj,9867 Broj,5034 Broj,4833 Broj,1.04 Odnos,0.96 Odnos,763 Broj,7.7 %,865 Broj,8.8 %,534 Broj,5.4 %,7833 Broj,79.4 %,1781 Broj,18.1 %,5981 Broj,60.6 %,1915 Broj,19.4 %,2258 Broj,22.9 %,42.98 Broj,126.2 Indeks,122 Broj,12.36 ‰,223 Broj,22.6 ‰,0 Broj,0 ‰,-101 Broj,-10.24 ‰,54.71 Indeks,2.25 Koeficijent,71.1 Broj,74.9 Broj,65 Broj,27.2 Broj,37.8 Broj,16 Broj,6 Broj,2.7 Broj,-26 Broj,166.82 km,0.6 km,2127 Broj,216 Broj,2879 Broj,77.4 %,1499 Broj,40.3 %,0 Broj,0 Broj,73.8 %,33.3 %
50,Boljevac,Zajecarska oblast,Boljevac,Zaječarska oblast,2011,828 km2,41154.56 ha,49.7 %,20 Broj,16 Broj,4495 Broj,13000 Broj,6354 Broj,6646 Broj,0.96 Odnos,1.05 Odnos,691 Broj,5.3 %,870 Broj,6.7 %,546 Broj,4.2 %,11037 Broj,84.9 %,1993 Broj,15.3 %,8166 Broj,62.8 %,2348 Broj,18.1 %,3273 Broj,25.2 %,46.79 Broj,194.7 Indeks,65 Broj,5 ‰,280 Broj,21.54 ‰,1 Broj,15.4 ‰,-215 Broj,-16.54 ‰,23.21 Indeks,1.07 Koeficijent,68.8 Broj,77.1 Broj,59.2 Broj,19.1 Broj,40.1 Broj,41 Broj,26 Broj,1.6 Broj,-54 Broj,271.35 km,0.3 km,2456 Broj,189 Broj,2674 Broj,59.5 %,0 Broj,0 %,7 Broj,0.5 Broj,65.3 %,13.3 %
51,Boljevac,Zajecarska oblast,Boljevac,Zaječarska oblast,2012,828 km2,41154.56 ha,49.7 %,20 Broj,15 Broj,4495 Broj,12721 Broj,6218 Broj,6503 Broj,0.96 Odnos,1.05 Odnos,646 Broj,5.1 %,862 Broj,6.8 %,512 Broj,4 %,10840 Broj,85.2 %,1920 Broj,15.1 %,8033 Broj,63.1 %,2287 Broj,18 %,3180 Broj,25 %,46.97 Broj,200.7 Indeks,63 Broj,4.95 ‰,276 Broj,21.7 ‰,1 Broj,15.9 ‰,-213 Broj,-16.74 ‰,22.83 Indeks,1.05 Koeficijent,69 Broj,78.1 Broj,58.4 Broj,18.8 Broj,39.6 Broj,36 Broj,17 Broj,2.1 Broj,-78 Broj,272.2 km,0.3 km,2557 Broj,201 Broj,2674 Broj,59.5 %,0 Broj,0 %,3 Broj,0.2 Broj,64.9 %,23.3 %
